Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
7590607,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
7590631,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
7591451,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7592110,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7592874,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7593531,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7599856,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7613026,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
7614078,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7614659,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7615439,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7616150,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7619815,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7630693,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
7630717,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
7631424,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7632082,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7632847,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7633504,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7637024,00000040,false,Rx,9,7,B0,92,FF,FF,93,E5,00,00,
7640117,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7641728,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
7642386,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
7643465,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7646559,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7651753,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7652434,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7656771,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
7659877,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7661701,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
7662410,000002B4,false,Rx,9,3,03,00,02,00,00,00,00,00,
7663419,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7666550,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
